,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,MEGAHIT,0.0,417210
1,Bacillus_subtilis,MEGAHIT,0.1111111111111111,408946
2,Bacillus_subtilis,MEGAHIT,0.2222222222222222,387305
3,Bacillus_subtilis,MEGAHIT,0.3333333333333333,381605
4,Bacillus_subtilis,MEGAHIT,0.4444444444444444,315167
5,Bacillus_subtilis,MEGAHIT,0.5555555555555556,263471
6,Bacillus_subtilis,MEGAHIT,0.6666666666666666,230214
7,Bacillus_subtilis,MEGAHIT,0.7777777777777777,215380
8,Bacillus_subtilis,MEGAHIT,0.8888888888888888,83985
9,Bacillus_subtilis,MEGAHIT,1.0,1092
10,Enterococcus_faecalis,MEGAHIT,0.0,753855
11,Enterococcus_faecalis,MEGAHIT,0.1111111111111111,753855
12,Enterococcus_faecalis,MEGAHIT,0.2222222222222222,753855
13,Enterococcus_faecalis,MEGAHIT,0.3333333333333333,240972
14,Enterococcus_faecalis,MEGAHIT,0.4444444444444444,235381
15,Enterococcus_faecalis,MEGAHIT,0.5555555555555556,162360
16,Enterococcus_faecalis,MEGAHIT,0.6666666666666666,123702
17,Enterococcus_faecalis,MEGAHIT,0.7777777777777777,83518
18,Enterococcus_faecalis,MEGAHIT,0.8888888888888888,37865
19,Enterococcus_faecalis,MEGAHIT,1.0,1107
20,Escherichia_coli_plasmid,MEGAHIT,0.0,55277
21,Escherichia_coli_plasmid,MEGAHIT,0.1111111111111111,55277
22,Escherichia_coli_plasmid,MEGAHIT,0.2222222222222222,55277
23,Escherichia_coli_plasmid,MEGAHIT,0.3333333333333333,55277
24,Escherichia_coli_plasmid,MEGAHIT,0.4444444444444444,55277
25,Escherichia_coli_plasmid,MEGAHIT,0.5555555555555556,53211
26,Escherichia_coli_plasmid,MEGAHIT,0.6666666666666666,53211
27,Escherichia_coli_plasmid,MEGAHIT,0.7777777777777777,53211
28,Escherichia_coli_plasmid,MEGAHIT,0.8888888888888888,53211
29,Escherichia_coli_plasmid,MEGAHIT,1.0,53211
30,Escherichia_coli,MEGAHIT,0.0,220461
31,Escherichia_coli,MEGAHIT,0.1111111111111111,213340
32,Escherichia_coli,MEGAHIT,0.2222222222222222,165877
33,Escherichia_coli,MEGAHIT,0.3333333333333333,144601
34,Escherichia_coli,MEGAHIT,0.4444444444444444,114979
35,Escherichia_coli,MEGAHIT,0.5555555555555556,73060
36,Escherichia_coli,MEGAHIT,0.6666666666666666,62918
37,Escherichia_coli,MEGAHIT,0.7777777777777777,44655
38,Escherichia_coli,MEGAHIT,0.8888888888888888,27436
39,Escherichia_coli,MEGAHIT,1.0,1025
40,Lactobacillus_fermentum,MEGAHIT,0.0,115699
41,Lactobacillus_fermentum,MEGAHIT,0.1111111111111111,90053
42,Lactobacillus_fermentum,MEGAHIT,0.2222222222222222,63509
43,Lactobacillus_fermentum,MEGAHIT,0.3333333333333333,46410
44,Lactobacillus_fermentum,MEGAHIT,0.4444444444444444,41780
45,Lactobacillus_fermentum,MEGAHIT,0.5555555555555556,36542
46,Lactobacillus_fermentum,MEGAHIT,0.6666666666666666,28620
47,Lactobacillus_fermentum,MEGAHIT,0.7777777777777777,19148
48,Lactobacillus_fermentum,MEGAHIT,0.8888888888888888,12587
49,Lactobacillus_fermentum,MEGAHIT,1.0,1089
50,Listeria_monocytogenes,MEGAHIT,0.0,1205839
51,Listeria_monocytogenes,MEGAHIT,0.1111111111111111,1205839
52,Listeria_monocytogenes,MEGAHIT,0.2222222222222222,1205839
53,Listeria_monocytogenes,MEGAHIT,0.3333333333333333,1205839
54,Listeria_monocytogenes,MEGAHIT,0.4444444444444444,542872
55,Listeria_monocytogenes,MEGAHIT,0.5555555555555556,542872
56,Listeria_monocytogenes,MEGAHIT,0.6666666666666666,244539
57,Listeria_monocytogenes,MEGAHIT,0.7777777777777777,207647
58,Listeria_monocytogenes,MEGAHIT,0.8888888888888888,137209
59,Listeria_monocytogenes,MEGAHIT,1.0,1099
60,Pseudomonas_aeruginosa,MEGAHIT,0.0,620827
61,Pseudomonas_aeruginosa,MEGAHIT,0.1111111111111111,620827
62,Pseudomonas_aeruginosa,MEGAHIT,0.2222222222222222,468650
63,Pseudomonas_aeruginosa,MEGAHIT,0.3333333333333333,388578
64,Pseudomonas_aeruginosa,MEGAHIT,0.4444444444444444,294763
65,Pseudomonas_aeruginosa,MEGAHIT,0.5555555555555556,211101
66,Pseudomonas_aeruginosa,MEGAHIT,0.6666666666666666,173888
67,Pseudomonas_aeruginosa,MEGAHIT,0.7777777777777777,107184
68,Pseudomonas_aeruginosa,MEGAHIT,0.8888888888888888,74303
69,Pseudomonas_aeruginosa,MEGAHIT,1.0,1004
70,Salmonella_enterica,MEGAHIT,0.0,530108
71,Salmonella_enterica,MEGAHIT,0.1111111111111111,245549
72,Salmonella_enterica,MEGAHIT,0.2222222222222222,187267
73,Salmonella_enterica,MEGAHIT,0.3333333333333333,173411
74,Salmonella_enterica,MEGAHIT,0.4444444444444444,117577
75,Salmonella_enterica,MEGAHIT,0.5555555555555556,84870
76,Salmonella_enterica,MEGAHIT,0.6666666666666666,68532
77,Salmonella_enterica,MEGAHIT,0.7777777777777777,54164
78,Salmonella_enterica,MEGAHIT,0.8888888888888888,33391
79,Salmonella_enterica,MEGAHIT,1.0,1080
80,Staphylococcus_aureus,MEGAHIT,0.0,415771
81,Staphylococcus_aureus,MEGAHIT,0.1111111111111111,415771
82,Staphylococcus_aureus,MEGAHIT,0.2222222222222222,415771
83,Staphylococcus_aureus,MEGAHIT,0.3333333333333333,206224
