,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,SPAdes,0.0,768102
1,Bacillus_subtilis,SPAdes,0.1111111111111111,768102
2,Bacillus_subtilis,SPAdes,0.2222222222222222,575719
3,Bacillus_subtilis,SPAdes,0.3333333333333333,324776
4,Bacillus_subtilis,SPAdes,0.4444444444444444,315046
5,Bacillus_subtilis,SPAdes,0.5555555555555556,294377
6,Bacillus_subtilis,SPAdes,0.6666666666666666,263195
7,Bacillus_subtilis,SPAdes,0.7777777777777777,252297
8,Bacillus_subtilis,SPAdes,0.8888888888888888,137190
9,Bacillus_subtilis,SPAdes,1.0,0
10,Enterococcus_faecalis,SPAdes,0.0,638177
11,Enterococcus_faecalis,SPAdes,0.1111111111111111,638177
12,Enterococcus_faecalis,SPAdes,0.2222222222222222,638177
13,Enterococcus_faecalis,SPAdes,0.3333333333333333,282982
14,Enterococcus_faecalis,SPAdes,0.4444444444444444,198351
15,Enterococcus_faecalis,SPAdes,0.5555555555555556,125922
16,Enterococcus_faecalis,SPAdes,0.6666666666666666,115495
17,Enterococcus_faecalis,SPAdes,0.7777777777777777,86713
18,Enterococcus_faecalis,SPAdes,0.8888888888888888,49621
19,Enterococcus_faecalis,SPAdes,1.0,0
20,Escherichia_coli_plasmid,SPAdes,0.0,53039
21,Escherichia_coli_plasmid,SPAdes,0.1111111111111111,53039
22,Escherichia_coli_plasmid,SPAdes,0.2222222222222222,53039
23,Escherichia_coli_plasmid,SPAdes,0.3333333333333333,53039
24,Escherichia_coli_plasmid,SPAdes,0.4444444444444444,53039
25,Escherichia_coli_plasmid,SPAdes,0.5555555555555556,27642
26,Escherichia_coli_plasmid,SPAdes,0.6666666666666666,27642
27,Escherichia_coli_plasmid,SPAdes,0.7777777777777777,26438
28,Escherichia_coli_plasmid,SPAdes,0.8888888888888888,26438
29,Escherichia_coli_plasmid,SPAdes,1.0,0
30,Escherichia_coli,SPAdes,0.0,194278
31,Escherichia_coli,SPAdes,0.1111111111111111,147583
32,Escherichia_coli,SPAdes,0.2222222222222222,128895
33,Escherichia_coli,SPAdes,0.3333333333333333,101964
34,Escherichia_coli,SPAdes,0.4444444444444444,93269
35,Escherichia_coli,SPAdes,0.5555555555555556,79371
36,Escherichia_coli,SPAdes,0.6666666666666666,53639
37,Escherichia_coli,SPAdes,0.7777777777777777,34324
38,Escherichia_coli,SPAdes,0.8888888888888888,18949
39,Escherichia_coli,SPAdes,1.0,0
40,Lactobacillus_fermentum,SPAdes,0.0,121789
41,Lactobacillus_fermentum,SPAdes,0.1111111111111111,117108
42,Lactobacillus_fermentum,SPAdes,0.2222222222222222,99158
43,Lactobacillus_fermentum,SPAdes,0.3333333333333333,73375
44,Lactobacillus_fermentum,SPAdes,0.4444444444444444,46143
45,Lactobacillus_fermentum,SPAdes,0.5555555555555556,37380
46,Lactobacillus_fermentum,SPAdes,0.6666666666666666,29165
47,Lactobacillus_fermentum,SPAdes,0.7777777777777777,20392
48,Lactobacillus_fermentum,SPAdes,0.8888888888888888,8917
49,Lactobacillus_fermentum,SPAdes,1.0,0
50,Listeria_monocytogenes,SPAdes,0.0,632189
51,Listeria_monocytogenes,SPAdes,0.1111111111111111,632189
52,Listeria_monocytogenes,SPAdes,0.2222222222222222,537805
53,Listeria_monocytogenes,SPAdes,0.3333333333333333,537805
54,Listeria_monocytogenes,SPAdes,0.4444444444444444,474704
55,Listeria_monocytogenes,SPAdes,0.5555555555555556,254541
56,Listeria_monocytogenes,SPAdes,0.6666666666666666,163269
57,Listeria_monocytogenes,SPAdes,0.7777777777777777,137664
58,Listeria_monocytogenes,SPAdes,0.8888888888888888,96309
59,Listeria_monocytogenes,SPAdes,1.0,0
60,Pseudomonas_aeruginosa,SPAdes,0.0,847495
61,Pseudomonas_aeruginosa,SPAdes,0.1111111111111111,847495
62,Pseudomonas_aeruginosa,SPAdes,0.2222222222222222,465075
63,Pseudomonas_aeruginosa,SPAdes,0.3333333333333333,411251
64,Pseudomonas_aeruginosa,SPAdes,0.4444444444444444,331185
65,Pseudomonas_aeruginosa,SPAdes,0.5555555555555556,283869
66,Pseudomonas_aeruginosa,SPAdes,0.6666666666666666,253702
67,Pseudomonas_aeruginosa,SPAdes,0.7777777777777777,191308
68,Pseudomonas_aeruginosa,SPAdes,0.8888888888888888,118435
69,Pseudomonas_aeruginosa,SPAdes,1.0,0
70,Salmonella_enterica,SPAdes,0.0,366246
71,Salmonella_enterica,SPAdes,0.1111111111111111,304416
72,Salmonella_enterica,SPAdes,0.2222222222222222,210948
73,Salmonella_enterica,SPAdes,0.3333333333333333,177625
74,Salmonella_enterica,SPAdes,0.4444444444444444,153684
75,Salmonella_enterica,SPAdes,0.5555555555555556,137369
76,Salmonella_enterica,SPAdes,0.6666666666666666,112146
77,Salmonella_enterica,SPAdes,0.7777777777777777,81477
78,Salmonella_enterica,SPAdes,0.8888888888888888,34361
79,Salmonella_enterica,SPAdes,1.0,0
80,Staphylococcus_aureus,SPAdes,0.0,824388
81,Staphylococcus_aureus,SPAdes,0.1111111111111111,824388
82,Staphylococcus_aureus,SPAdes,0.2222222222222222,824388
83,Staphylococcus_aureus,SPAdes,0.3333333333333333,315456
84,Staphylococcus_aureus,SPAdes,0.4444444444444444,224577
85,Staphylococcus_aureus,SPAdes,0.5555555555555556,212906
86,Staphylococcus_aureus,SPAdes,0.6666666666666666,173778
87,Staphylococcus_aureus,SPAdes,0.7777777777777777,130262
88,Staphylococcus_aureus,SPAdes,0.8888888888888888,62978
