,Reference,Assembler,NGx,Basepairs
105,Enterococcus_faecalis,GATBMiniaPipeline,4,549434
106,Enterococcus_faecalis,GATBMiniaPipeline,5,549434
107,Enterococcus_faecalis,GATBMiniaPipeline,6,549434
108,Enterococcus_faecalis,GATBMiniaPipeline,7,549434
109,Enterococcus_faecalis,GATBMiniaPipeline,8,549434
110,Enterococcus_faecalis,GATBMiniaPipeline,9,549434
111,Enterococcus_faecalis,GATBMiniaPipeline,10,549434
112,Enterococcus_faecalis,GATBMiniaPipeline,11,549434
113,Enterococcus_faecalis,GATBMiniaPipeline,12,549434
114,Enterococcus_faecalis,GATBMiniaPipeline,13,549434
115,Enterococcus_faecalis,GATBMiniaPipeline,14,549434
116,Enterococcus_faecalis,GATBMiniaPipeline,15,549434
117,Enterococcus_faecalis,GATBMiniaPipeline,16,549434
118,Enterococcus_faecalis,GATBMiniaPipeline,17,549434
119,Enterococcus_faecalis,GATBMiniaPipeline,18,549434
120,Enterococcus_faecalis,GATBMiniaPipeline,19,549434
121,Enterococcus_faecalis,GATBMiniaPipeline,20,238781
122,Enterococcus_faecalis,GATBMiniaPipeline,21,238781
123,Enterococcus_faecalis,GATBMiniaPipeline,22,238781
124,Enterococcus_faecalis,GATBMiniaPipeline,23,238781
125,Enterococcus_faecalis,GATBMiniaPipeline,24,238781
126,Enterococcus_faecalis,GATBMiniaPipeline,25,238781
127,Enterococcus_faecalis,GATBMiniaPipeline,26,238781
128,Enterococcus_faecalis,GATBMiniaPipeline,27,238781
129,Enterococcus_faecalis,GATBMiniaPipeline,28,231065
130,Enterococcus_faecalis,GATBMiniaPipeline,29,231065
131,Enterococcus_faecalis,GATBMiniaPipeline,30,231065
132,Enterococcus_faecalis,GATBMiniaPipeline,31,231065
133,Enterococcus_faecalis,GATBMiniaPipeline,32,231065
134,Enterococcus_faecalis,GATBMiniaPipeline,33,231065
135,Enterococcus_faecalis,GATBMiniaPipeline,34,231065
136,Enterococcus_faecalis,GATBMiniaPipeline,35,231065
137,Enterococcus_faecalis,GATBMiniaPipeline,36,193260
138,Enterococcus_faecalis,GATBMiniaPipeline,37,193260
139,Enterococcus_faecalis,GATBMiniaPipeline,38,193260
140,Enterococcus_faecalis,GATBMiniaPipeline,39,193260
141,Enterococcus_faecalis,GATBMiniaPipeline,40,193260
142,Enterococcus_faecalis,GATBMiniaPipeline,41,193260
143,Enterococcus_faecalis,GATBMiniaPipeline,42,193260
144,Enterococcus_faecalis,GATBMiniaPipeline,43,186255
145,Enterococcus_faecalis,GATBMiniaPipeline,44,186255
