task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
239	20/72a36e	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 00:32:17.733	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	30s	26.3s	-	99.4%	0.3%	371.5 MB	815.1 MB	97.9 MB	20 KB
147	dd/0dd9f2	READ_MAPPING	BCALM2	COMPLETED	0	2021-08-01 00:03:32.465	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	29m 20s	29m 16s	-	214.3%	3.1%	4 GB	4.9 GB	23 GB	10 GB
238	cf/217037	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:32:17.812	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 5s	58.1s	-	99.4%	0.3%	346.9 MB	787.4 MB	129.1 MB	135.8 KB
240	75/e4ae65	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-08-01 00:32:52.755	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.9s	47.1s	-	96.8%	0.1%	179.2 MB	629.1 MB	859.5 MB	939 B
89	6d/afaab7	IDBA	LNN	FAILED	0	2021-07-31 23:50:37.330	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	45m 5s	45m 1s	-	283.8%	6.3%	16 GB	16.5 GB	12.8 GB	1.1 GB
234	25/3e753e	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:31:52.754	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 40s	4m 38s	-	166.7%	2.0%	2.6 GB	3.3 GB	5.5 GB	1.8 GB
242	d3/5bf818	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-08-01 00:36:32.799	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.1s	-	119.9%	0.0%	43.6 MB	468.6 MB	47.8 MB	957 B
59	21/890069	VELVETOPTIMIZER	LHS	FAILED	0	2021-07-31 23:44:47.455	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	51m 52s	51m 42s	-	150.8%	6.4%	16 GB	23.8 GB	111 GB	51.3 GB
29	6a/dd18a6	MEGAHIT	LHS	COMPLETED	0	2021-07-31 23:44:47.349	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	52m 49s	52m 37s	-	332.8%	5.4%	6.8 GB	7.9 GB	70.8 GB	24.7 GB
244	72/a243e8	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 00:37:37.803	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.1s	-	103.6%	0.0%	10.7 MB	55.5 MB	16.6 MB	13.2 MB
246	01/124a69	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:37:42.802	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	10s	-	251.5%	0.6%	748.4 MB	1 GB	101.8 MB	68.7 KB
250	1b/aabcd3	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 00:37:57.805	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.5s	-	68.5%	0.1%	95.8 MB	536.5 MB	97.1 MB	17.2 KB
247	b0/4ba48d	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 00:37:57.818	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	2s	-	96.7%	0.1%	72.9 MB	490.3 MB	13.7 MB	1.1 KB
249	f4/2b67aa	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 00:37:57.809	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.9s	12.7s	-	95.9%	0.5%	585.5 MB	1 GB	97.1 MB	11 KB
248	98/021a93	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:37:57.813	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	25.2s	-	101.3%	0.3%	350.5 MB	791.9 MB	110.4 MB	55.2 KB
195	03/6c2019	READ_MAPPING	MINIA	COMPLETED	0	2021-08-01 00:16:57.746	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	22m 40s	22m 34s	-	171.8%	2.4%	3.1 GB	4 GB	19.5 GB	8.2 GB
251	32/bab1e6	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-08-01 00:39:37.799	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.8s	-	131.0%	0.0%	43.9 MB	469.9 MB	23.9 MB	914 B
70	42/e00fb5	IDBA	EMS	COMPLETED	0	2021-07-31 23:46:47.312	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	55m 10s	55m 7s	-	351.6%	2.5%	6.4 GB	6.9 GB	5.8 GB	2.7 GB
252	be/84fc57	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 00:41:57.834	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	130.2%	0.0%	11.7 MB	55.5 MB	34 MB	29.2 MB
254	9d/5aebaa	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:42:02.831	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	15.2s	-	310.3%	0.6%	765.7 MB	1.9 GB	117.8 MB	278.2 KB
258	9b/614b7e	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 00:42:22.837	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	3.1s	-	93.8%	0.1%	66.4 MB	508.9 MB	14 MB	5.5 KB
256	fd/3793c6	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 00:42:22.850	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.6s	15.6s	-	100.5%	0.1%	110.9 MB	551.8 MB	99.6 MB	317.9 KB
257	7d/5d09e0	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 00:42:22.842	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.8s	27.7s	-	99.5%	0.3%	381.8 MB	824.7 MB	99.6 MB	60.4 KB
68	e3/44ea04	IDBA	ENN	COMPLETED	0	2021-07-31 23:46:12.305	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	56m 50s	56m 46s	-	281.3%	2.2%	5.6 GB	6 GB	5.2 GB	2.5 GB
260	0e/cab644	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 00:43:02.842	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	139.5%	0.0%	10.6 MB	55.5 MB	33.9 MB	29.2 MB
255	45/81a552	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:42:22.845	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.7s	47.2s	-	99.1%	0.3%	375.4 MB	816.3 MB	129.1 MB	166.7 KB
261	3f/62e8f0	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:43:07.850	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	25s	22.2s	-	315.8%	0.6%	822.2 MB	1.5 GB	117.8 MB	282.5 KB
264	70/007017	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 00:43:32.844	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.9s	-	92.2%	0.1%	71.9 MB	490 MB	14 MB	5.2 KB
265	3a/3d85e5	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 00:43:32.848	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	23s	-	98.8%	0.1%	102.4 MB	543 MB	99.6 MB	378 KB
263	d9/461b80	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 00:43:32.851	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	27.5s	-	97.3%	0.3%	357.2 MB	800.2 MB	99.6 MB	63.7 KB
262	1c/6ccc7b	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:43:32.855	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 15s	1m 12s	-	99.4%	0.3%	357.5 MB	836.6 MB	129.1 MB	171.8 KB
56	fa/2692a3	VELVETOPTIMIZER	ERR2935805	FAILED	0	2021-07-31 23:44:47.472	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	1h 57s	1h 50s	-	142.1%	6.4%	16 GB	21 GB	116.6 GB	53.7 GB
223	4a/e612b7	READ_MAPPING	SKESA	COMPLETED	0	2021-08-01 00:26:57.678	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	19m 50s	19m 43s	-	150.7%	2.3%	2.9 GB	3.8 GB	21.1 GB	8.9 GB
267	03/ecf8ab	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-08-01 00:46:47.892	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.7s	-	130.0%	0.0%	40.2 MB	457 MB	16.4 MB	932 B
253	13/3fb18a	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:41:57.860	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m	4m 54s	-	164.5%	1.9%	2.5 GB	3.3 GB	5.5 GB	1.9 GB
259	e5/fdfed1	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 00:43:02.868	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m	3m 54s	-	156.1%	1.9%	2.4 GB	3.2 GB	3.4 GB	2.1 GB
268	46/e8938b	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-08-01 00:46:57.910	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	1.9s	-	122.6%	0.0%	40.3 MB	457 MB	36.9 MB	924 B
269	d1/309171	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-08-01 00:47:02.886	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.8s	-	123.0%	0.0%	40.8 MB	457.6 MB	36.8 MB	940 B
53	47/2fd27d	SKESA	LHS	COMPLETED	0	2021-07-31 23:44:47.379	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	1h 3m 13s	1h 3m 5s	-	321.6%	7.9%	10 GB	11.7 GB	2.8 GB	2.8 MB
270	08/6c1294	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-08-01 00:48:02.866	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1s	-	95.9%	0.0%	10.4 MB	55.5 MB	6.3 MB	2.9 MB
37	15/fde4d2	METASPADES	EMS	COMPLETED	0	2021-07-31 23:44:47.383	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 3m 23s	1h 3m 10s	-	306.3%	4.5%	5.7 GB	6.2 GB	15.8 GB	30.9 GB
272	f6/033c9b	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-08-01 00:48:07.947	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	10s	7.2s	-	180.8%	0.6%	732.8 MB	1 GB	91.4 MB	5.2 KB
273	46/c56a6c	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 00:48:12.919	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.5s	-	115.9%	0.1%	81.8 MB	2.9 GB	33 MB	29.4 MB
130	6c/3f8a76	READ_MAPPING	BCALM2	COMPLETED	0	2021-08-01 00:01:22.422	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	47m 5s	46m 59s	-	219.2%	5.3%	6.7 GB	7.7 GB	26.4 GB	14.1 GB
275	c8/141513	MISASSEMBLY	SKESA	COMPLETED	0	2021-08-01 00:48:17.889	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	10s	2.8s	-	99.4%	0.1%	68.4 MB	487.1 MB	13.7 MB	1.1 KB
278	cd/bacc06	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-08-01 00:48:17.894	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	10s	4.6s	-	86.9%	0.2%	298.7 MB	740.1 MB	96.4 MB	2.1 KB
277	2e/cca2b1	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-08-01 00:48:17.897	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	10s	3.3s	-	72.1%	0.1%	83.2 MB	525.1 MB	96.4 MB	1 KB
276	72/e862b1	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-08-01 00:48:17.901	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.8s	8.1s	-	88.3%	0.2%	281.1 MB	804.5 MB	99.3 MB	21.5 KB
279	83/edc8c8	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 00:48:17.905	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.8s	17.3s	-	306.9%	0.6%	792.9 MB	1.4 GB	118 MB	96.3 KB
281	94/db10e2	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 00:48:42.889	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.8s	-	91.4%	0.1%	72.6 MB	491 MB	13.8 MB	2.3 KB
282	31/fb9967	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 00:48:42.886	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.9s	12.7s	-	86.4%	0.1%	111.2 MB	551.9 MB	97.4 MB	160.6 KB
284	78/28970f	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 00:48:42.882	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	27.4s	-	94.7%	0.3%	391.7 MB	837.1 MB	97.4 MB	18.1 KB
280	cb/c58144	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-08-01 00:48:28.058	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.9s	43.1s	-	93.4%	0.1%	115.2 MB	564.2 MB	1006.5 MB	903 B
283	46/96ac99	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 00:48:42.985	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.8s	46.6s	-	97.5%	0.5%	587.4 MB	1 GB	127 MB	83.8 KB
48	c3/abb976	SPADES	EMS	COMPLETED	0	2021-07-31 23:44:47.412	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 6m 3s	1h 5m 50s	-	299.0%	2.3%	2.9 GB	4.9 GB	15.7 GB	51.8 GB
285	17/900314	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 00:50:52.906	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1s	-	134.8%	0.0%	10.5 MB	55.5 MB	33 MB	29.4 MB
17	30/4d6ead	GATBMINIAPIPELINE	ENN	COMPLETED	0	2021-07-31 23:44:47.300	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	4	-	-	16 GB	1h 6m 24s	1h 6m 18s	-	674.4%	5.5%	6.9 GB	12.4 GB	46.6 GB	16.1 GB
287	b8/0a05f2	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-08-01 00:50:57.907	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	15.8s	-	306.5%	0.6%	772.4 MB	1 GB	118 MB	82.6 KB
288	0a/9db99d	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:12.936	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	986ms	-	125.8%	0.0%	12.3 MB	126.8 MB	32.5 MB	29.3 MB
291	c0/b1562c	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 00:51:17.909	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	6s	-	74.1%	0.1%	110.6 MB	551.6 MB	97.3 MB	42 KB
293	58/b8dbb5	MISASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 00:51:17.915	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.3s	-	114.5%	0.1%	76.5 MB	483.9 MB	13.8 MB	1.8 KB
294	7c/21e8e3	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:17.921	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.8s	13.7s	-	304.2%	0.5%	667.3 MB	944 MB	117.9 MB	128 KB
295	44/e46997	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:37.929	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1s	-	174.7%	0.0%	8.8 MB	11.8 MB	13.8 MB	1.2 KB
298	8b/3f0b91	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:38.004	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	3.5s	-	65.8%	0.1%	101.2 MB	542 MB	97.8 MB	2.4 KB
290	42/e21117	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 00:51:17.912	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.9s	27.6s	-	98.0%	0.3%	446.6 MB	897.1 MB	97.3 MB	18.5 KB
296	49/97f7e0	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:38.000	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	24.9s	21.7s	-	101.0%	0.3%	445.9 MB	896.6 MB	97.8 MB	32.9 KB
292	de/575fb8	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-08-01 00:51:17.919	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.8s	49.4s	-	100.0%	0.3%	393.5 MB	834.5 MB	126.8 MB	77.9 KB
297	34/a73630	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:37.925	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.9s	50.1s	-	101.1%	0.3%	401.9 MB	842.8 MB	127.3 MB	107.9 KB
28	58/0ab0cb	MEGAHIT	LNN	COMPLETED	0	2021-07-31 23:44:47.352	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	1h 9m 44s	1h 9m 33s	-	336.0%	6.8%	8.5 GB	9.5 GB	77.6 GB	28.3 GB
299	65/8fe514	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 00:54:32.932	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	878ms	-	129.4%	0.0%	10.4 MB	55.5 MB	17.2 MB	13.3 MB
301	bb/c8a27c	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:54:37.931	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	15s	9.4s	-	256.7%	0.5%	675.3 MB	1.1 GB	101.8 MB	39.1 KB
302	ea/00d8de	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 00:54:52.973	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4s	-	62.6%	0.1%	107.8 MB	548.9 MB	96.8 MB	10.3 KB
304	00/1f24ba	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 00:54:52.976	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.4s	-	115.4%	0.1%	75.5 MB	493.1 MB	13.7 MB	1.5 KB
274	1b/f70493	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 00:48:12.941	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	6m 55s	6m 52s	-	161.4%	2.1%	2.6 GB	3.4 GB	6.1 GB	2.4 GB
289	a3/b20fa7	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:51:12.959	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	3m 55s	3m 48s	-	159.8%	1.9%	2.4 GB	3.2 GB	3.3 GB	1.9 GB
303	01/84dbee	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 00:54:52.969	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	15s	12.1s	-	96.6%	0.4%	552.4 MB	996.4 MB	96.8 MB	7 KB
306	cd/58d896	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-08-01 00:55:07.971	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	989ms	-	166.5%	0.0%	8.5 MB	11.6 MB	37.3 MB	929 B
307	9c/543813	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-08-01 00:55:08.001	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	746ms	-	189.3%	0.0%	8.3 MB	11.5 MB	36.9 MB	964 B
305	77/b74218	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:54:52.979	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	25.3s	-	100.2%	0.3%	363.8 MB	804.7 MB	110.1 MB	39.1 KB
286	3e/319e16	READ_MAPPING	SPAdes	COMPLETED	0	2021-08-01 00:50:52.930	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	6m 35s	6m 28s	-	168.8%	2.1%	2.7 GB	3.4 GB	6.1 GB	2.4 GB
308	8c/234bac	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-08-01 00:57:27.974	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.9s	-	126.5%	0.0%	46.8 MB	478 MB	37.4 MB	910 B
69	d4/1f7346	IDBA	ERR2984773	COMPLETED	0	2021-07-31 23:46:42.342	docker:cimendes/idba:1.1.3-1	4	-	-	16 GB	1h 14m 1s	1h 13m 55s	-	354.1%	8.2%	10.3 GB	10.8 GB	8.8 GB	5 GB
309	4d/a0d9bd	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 01:00:42.980	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	133.7%	0.0%	11.4 MB	55.5 MB	43.1 MB	30.7 MB
311	47/5133ce	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 01:00:48.019	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	25s	20.2s	-	328.9%	0.6%	757.7 MB	2 GB	119.2 MB	334.8 KB
315	68/e517a8	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-08-01 01:01:13.005	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.4s	-	106.2%	0.1%	77.5 MB	495 MB	14 MB	2.5 KB
314	20/20141f	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 01:01:12.995	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	6.2s	-	81.0%	0.1%	108.1 MB	548.9 MB	100.2 MB	41.8 KB
245	f0/24167c	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:37:37.832	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	24m	23m 55s	-	155.8%	2.4%	3 GB	4 GB	20.1 GB	8.8 GB
316	57/86f764	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-08-01 01:01:38.010	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	881ms	-	146.1%	0.0%	8.1 MB	11.5 MB	21 MB	920 B
312	d1/aa2ccc	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-08-01 01:01:12.999	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.9s	31.6s	-	98.2%	0.4%	552.9 MB	996.7 MB	100.2 MB	52 KB
313	44/4b1b12	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 01:01:13.001	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.9s	49.3s	-	100.2%	0.2%	238.8 MB	680.1 MB	131.2 MB	301.1 KB
26	0f/0b6e7b	MEGAHIT	ERR2935805	COMPLETED	0	2021-07-31 23:44:47.355	docker:cimendes/megahit-assembler:1.2.9-1	4	-	-	16 GB	1h 19m 29s	1h 19m 17s	-	344.7%	6.0%	7.6 GB	7.7 GB	76.2 GB	29.4 GB
317	a1/fb965c	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 01:04:17.999	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	945ms	-	136.8%	0.0%	10.5 MB	55.5 MB	27.3 MB	18.1 MB
319	5b/e5b022	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 01:04:23.005	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	13s	-	280.3%	0.6%	797.6 MB	2.5 GB	106.6 MB	42.7 KB
323	5c/4feb7e	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-08-01 01:04:38.010	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.3s	-	112.0%	0.1%	76.2 MB	495.5 MB	13.7 MB	1.5 KB
271	2c/403218	READ_MAPPING	SKESA	COMPLETED	0	2021-08-01 00:48:02.891	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	16m 45s	16m 39s	-	156.4%	2.3%	2.9 GB	3.8 GB	20.4 GB	9.1 GB
322	de/0fa2b7	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 01:04:38.002	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.8s	-	98.7%	0.1%	110.7 MB	551.6 MB	96.8 MB	48 KB
320	d6/2027cc	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-08-01 01:04:38.006	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.9s	9.3s	-	102.0%	0.4%	563.7 MB	1007.6 MB	96.8 MB	7.2 KB
324	fa/141fb9	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-08-01 01:04:48.069	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	509ms	-	188.7%	0.0%	8.4 MB	12 MB	10.6 MB	902 B
321	09/81173e	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 01:04:37.998	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	44.9s	38.7s	-	99.9%	0.4%	532.7 MB	973.4 MB	114.9 MB	193.8 KB
310	be/952cd5	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-08-01 01:00:43.008	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 25s	5m 23s	-	169.5%	1.7%	2.2 GB	2.9 GB	5.5 GB	1.8 GB
325	45/eda31b	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-08-01 01:06:08.033	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.9s	-	125.7%	0.0%	44.4 MB	470.3 MB	46.6 MB	953 B
19	bc/bc9eb9	GATBMINIAPIPELINE	EMS	COMPLETED	0	2021-07-31 23:44:47.273	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	4	-	-	16 GB	1h 24m 20s	1h 24m 14s	-	650.7%	5.5%	7 GB	12.5 GB	63.4 GB	19.8 GB
326	3c/fbc343	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:08.032	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	978ms	-	126.3%	0.0%	11.7 MB	55.5 MB	32.5 MB	29.4 MB
