task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
109	42/7adf3b	READ_MAPPING	SPAdes	COMPLETED	0	2021-10-19 19:15:30.396	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	37m 45s	6m 9s	-	172.0%	1.0%	2.5 GB	3.3 GB	7.3 GB	5.1 GB
175	ef/f72c2d	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-19 19:21:40.495	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	20s	1.1s	-	139.1%	0.0%	11.4 MB	55.5 MB	33 MB	29.4 MB
176	c1/3cade9	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-10-19 19:22:10.476	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	2s	-	103.4%	0.0%	40.7 MB	297.6 MB	37.3 MB	962 B
120	18/fdb40b	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-19 19:24:10.490	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	37m 5s	16.3s	-	631.4%	0.4%	920.6 MB	1.7 GB	118 MB	96.4 KB
179	e0/49bf40	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-19 19:24:40.513	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	2.8s	-	90.9%	0.1%	69.2 MB	351.1 MB	13.8 MB	2.5 KB
180	d8/1d6d57	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-19 19:24:40.510	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	8.3s	-	84.0%	0.1%	110.6 MB	391.6 MB	97.5 MB	93.4 KB
181	ce/b13abd	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-19 19:24:40.507	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	27.8s	-	97.1%	0.3%	355.6 MB	648.9 MB	97.4 MB	18.9 KB
182	5a/59afd2	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-19 19:24:40.515	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.8s	45.3s	-	99.8%	0.3%	361.8 MB	642.2 MB	127 MB	240 KB
113	44/922520	READ_MAPPING	SKESA	COMPLETED	0	2021-10-19 19:17:30.411	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	42m 20s	9m 13s	-	174.8%	0.8%	2.1 GB	3.1 GB	9.3 GB	3.7 GB
183	a5/1e7c20	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-19 19:27:15.526	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	1.8s	-	84.0%	0.0%	40.5 MB	297.2 MB	36.8 MB	979 B
123	ab/a58831	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:27:15.500	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	36m 35s	15.3s	-	559.3%	0.4%	974.7 MB	4.3 GB	119.6 MB	131 KB
186	b0/c99ed7	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:27:45.537	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.8s	3.1s	-	92.6%	0.1%	65.6 MB	348 MB	13.8 MB	7.4 KB
185	3d/95f23e	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:27:45.541	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	5.2s	-	99.9%	0.0%	112.3 MB	411 MB	97.9 MB	101.7 KB
115	a6/08b8f3	READ_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-19 19:19:35.446	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	43m 10s	8m 30s	-	168.1%	0.9%	2.2 GB	3.2 GB	9.9 GB	4.2 GB
184	09/097eed	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:27:45.532	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	25.6s	-	101.3%	0.3%	363.3 MB	677.8 MB	97.9 MB	19.9 KB
188	60/9114b6	ASSEMBLY_STATS_GLOBAL	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:20.528	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	15s	965ms	-	129.6%	0.0%	8.3 MB	11.5 MB	36.8 MB	977 B
126	f8/60a9ed	ASSEMBLY_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:20.507	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	33m 50s	4.6s	-	216.6%	0.2%	444.3 MB	652.3 MB	90.2 MB	218.5 KB
187	8c/43221f	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:27:45.534	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	54.2s	-	99.9%	0.4%	541.6 MB	822.1 MB	129 MB	282.9 KB
190	33/eb4276	MISASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:50.536	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	2.9s	-	88.6%	0.1%	65.5 MB	347.7 MB	13.9 MB	1.5 KB
189	8b/85752b	SNP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:50.540	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	30s	2.2s	-	80.9%	0.0%	42 MB	300.8 MB	98.9 MB	1.4 KB
11	f3/6dff70	GATBMINIAPIPELINE	EMS	COMPLETED	0	2021-10-19 18:29:00.015	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 5s	59m 54s	-	890.0%	2.7%	6.8 GB	12.5 GB	63.9 GB	19.5 GB
192	d7/a81ba7	GAP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:50.543	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	8.6s	-	96.8%	0.1%	120.4 MB	401.5 MB	98.9 MB	94.1 KB
191	2a/3cb96a	ASSEMBLY_STATS_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-19 19:28:50.548	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.8s	27.9s	-	98.6%	0.1%	90.3 MB	370.5 MB	100.7 MB	336.8 KB
193	14/ba374b	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-19 19:29:20.684	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	20.1s	1.3s	-	109.3%	0.1%	77.4 MB	2.6 GB	32.5 MB	29.4 MB
6	f6/461d13	ABYSS	ENN	COMPLETED	0	2021-10-19 18:29:00.021	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	1h 34s	1h 22s	-	494.7%	1.2%	3 GB	3.3 GB	25 GB	21.9 GB
